 ERC20 min val rec,Time Diff between first and last (Mins), ERC20 avg val sent, ERC20 total Ether sent contract, ERC20 avg val rec, ERC20 total Ether received, ERC20 max val rec, ERC20 min val sent,Avg min between received tnx, ERC20 uniq rec token name,Unique Received From Addresses, Total ERC20 tnxs,total ether received,total transactions (including tnx to create contract, ERC20 uniq rec addr, ERC20 total ether sent, ERC20 uniq rec contract addr, ERC20 max val sent,avg val received,Received Tnx,FLAG
0.75323,974489.6,0.0,0.0,0.75323,0.7532298,0.75323,0.0,59320.92,1.0,6.0,1.0,0.977212052,28.0,1.0,0.0,1.0,0.0,0.07517,13.0,0.0
0.0,67.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,389764.85,0.0,0.0,0.0,0.0,0.0,0.0,1673.24,0.0,3.0,0.0,25.65985505,447.0,0.0,0.0,0.0,0.0,0.113539,226.0,0.0
0.0,324.53,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.268804,226763.42,0.0,0.0,0.48255,0.965099156,0.696295,0.0,2547.9,2.0,3.0,2.0,19.17060345,90.0,2.0,0.0,2.0,0.0,0.2154,89.0,0.0
0.0,169599.67,0.0,0.0,0.0,0.0,0.0,0.0,8485.59,0.0,3.0,0.0,2826.719945,20.0,0.0,0.0,0.0,0.0,403.817135,7.0,0.0
0.0,1033276.68,0.0,0.0,93.811755,469.058773,365.0,0.0,3439.84,5.0,2.0,5.0,76.60282064,390.0,4.0,0.0,5.0,0.0,0.258793,296.0,0.0
0.225979,226792.15,0.0,0.0,0.27178,0.543559341,0.31758,0.0,37798.69,2.0,3.0,2.0,28.08,7.0,2.0,0.0,2.0,0.0,4.68,6.0,0.0
0.0,1059563.1,8900.657787,0.0,10769.36155,1141552.324,747630.0,0.0,5322.53,65.0,25.0,122.0,253.0506196,108.0,49.0,142410.5246,68.0,50000.0,7.230018,35.0,0.0
0.0,553272.38,0.0,0.0,0.0,0.0,0.0,0.0,39515.67,0.0,14.0,0.0,476.2082677,27.0,0.0,0.0,0.0,0.0,34.014876,14.0,0.0
0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0
2.096611,1161966.2,0.0,0.0,51.048306,102.0966112,100.0,0.0,8587.79,2.0,3.0,2.0,79.83809184,223.0,2.0,0.0,2.0,0.0,0.600286,133.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0,0.005,1.0,0.0
0.014997,168585.17,0.0,0.0,26.390659,52.78131739,52.766321,0.0,3.05,2.0,2.0,2.0,5.5,5.0,2.0,0.0,2.0,0.0,2.75,2.0,0.0
0.0,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,397270.82,0.0,0.0,356.070538,5697.128606,3595.838407,0.0,79254.79,16.0,2.0,16.0,640.0,689.0,12.0,0.0,16.0,0.0,213.333333,3.0,0.0
0.0,330.08,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
2.708909,133511.43,0.0,0.0,2.708909,2.708908663,2.708909,0.0,10270.11,1.0,6.0,1.0,76.71708878,14.0,1.0,0.0,1.0,0.0,5.901315,13.0,0.0
0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.06076048,2.0,0.0,0.0,0.0,0.0,1.06076,1.0,0.0
0.0,757297.47,85301.52808,0.0,75275.3159,5946749.956,1400000.0,0.0,3552.12,41.0,36.0,148.0,1432.078446,377.0,38.0,5885805.438,42.0,1103900.0,10.229132,140.0,0.0
0.0,310.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,707234.05,0.0,0.0,182.5,365.0,365.0,0.0,2663.8,2.0,3.0,2.0,27.49915688,375.0,1.0,0.0,2.0,0.0,0.143975,191.0,0.0
0.603319,319306.77,0.0,0.0,1.496961,2.993922328,2.390603,0.0,820.84,2.0,8.0,2.0,313.4590502,390.0,2.0,0.0,2.0,0.0,0.805807,389.0,0.0
0.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.1522759,2.0,0.0,0.0,0.0,0.0,11.152276,1.0,0.0
100.0,97893.3,9766.291454,0.0,9766.291454,107429.206,24122.0,100.0,8899.39,1.0,1.0,22.0,0.0,11.0,2.0,107429.206,1.0,24122.0,0.0,11.0,0.0
0.0,320879.3,563.812684,0.0,83.428973,16352.07875,264.498875,1.0,3546.17,4.0,8.0,225.0,640.0299486,98.0,4.0,16350.56783,4.0,2500.0,7.529764,85.0,0.0
0.0,121629.45,0.0,0.0,0.0,0.0,0.0,0.0,5653.8,0.0,4.0,0.0,62.64616296,15.0,0.0,0.0,0.0,0.0,7.83077,8.0,0.0
0.0,2831.67,0.0,0.0,0.0,0.0,0.0,0.0,928.02,0.0,3.0,0.0,2004.02,7.0,0.0,0.0,0.0,0.0,668.006667,3.0,0.0
0.0,572571.02,4565.53069,0.0,3919.077621,39190.77621,38000.0,0.0,12314.99,7.0,15.0,19.0,588.3276096,63.0,7.0,41089.77621,7.0,34550.0,26.742164,22.0,0.0
0.0,519321.58,0.0,0.0,3514.111821,35141.11821,33006.0,0.0,1199.33,10.0,4.0,10.0,82.66360158,408.0,9.0,0.0,10.0,0.0,0.215832,383.0,0.0
0.0,33.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.009559,2.0,0.0,0.0,0.0,0.0,20.009559,1.0,0.0
0.0,25.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,2.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0
0.0,285958.5,0.0,0.0,0.0,0.0,0.0,0.0,43512.19,0.0,1.0,0.0,0.06953196,8.0,0.0,0.0,0.0,0.0,0.023177,3.0,0.0
0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
0.0,74.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,101.0,5.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,444474.75,0.0,0.0,147.839957,1330.559612,807.918067,0.0,10675.21,9.0,7.0,9.0,35.26117056,34.0,8.0,0.0,9.0,0.0,1.763059,20.0,0.0
279.356783,27289.12,745.18412,0.0,372.59206,745.1841201,465.827337,745.18412,2750.38,1.0,5.0,3.0,7.342177028,18.0,2.0,745.1841201,1.0,745.18412,1.048882,7.0,0.0
0.0,325.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,1157997.08,0.0,0.0,282369130.1,3106060431.0,1553030463.0,0.0,326.29,10.0,7.0,11.0,2069.097601,5143.0,8.0,0.0,10.0,0.0,0.608916,3398.0,0.0
0.0,882858.17,0.0,0.0,0.0,0.0,0.0,0.0,79754.63,0.0,6.0,0.0,36.96522785,26.0,0.0,0.0,0.0,0.0,3.696523,10.0,0.0
0.0,330176.25,43038.0,0.0,20257.56232,303863.4348,300000.0,1266.0,360.93,15.0,2.0,22.0,200.2999525,241.0,10.0,301266.0,15.0,100000.0,33.383325,6.0,0.0
0.0,54693.57,0.0,0.0,0.0,0.0,0.0,0.0,6816.93,0.0,1.0,0.0,6.20699157,16.0,0.0,0.0,0.0,0.0,0.775874,8.0,0.0
0.0,88325.7,0.0,0.0,0.0,0.0,0.0,0.0,5888.38,0.0,2.0,0.0,20.54798996,16.0,0.0,0.0,0.0,0.0,1.369866,15.0,0.0
0.648758,188982.3,0.0,0.0,0.86644,1.732880277,1.084122,0.0,1399.87,2.0,4.0,2.0,32.87813819,136.0,2.0,0.0,2.0,0.0,0.243542,135.0,0.0
0.0,325.23,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,7152.93,0.0,0.0,0.0,0.0,0.0,0.0,1428.46,0.0,5.0,0.0,9.83852737,10.0,0.0,0.0,0.0,0.0,1.967705,5.0,0.0
0.0,314.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,499045.68,308.29946,0.0,220.576364,5955.56184,3356.23823,0.0,3796.31,20.0,23.0,43.0,198.7508386,107.0,20.0,4932.791361,20.0,1142.817032,4.622113,43.0,0.0
0.0,97.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.40223551,2.0,0.0,0.0,0.0,0.0,1.402236,1.0,0.0
0.0,320.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,151355.18,0.0,0.0,0.0,0.0,0.0,0.0,25201.14,0.0,2.0,0.0,162.9496162,13.0,0.0,0.0,0.0,0.0,27.158269,6.0,0.0
0.0,389.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
0.753263,200123.5,0.0,0.0,0.905932,1.811864469,1.058601,0.0,14294.54,2.0,4.0,2.0,78.956091,15.0,2.0,0.0,2.0,0.0,5.639721,14.0,0.0
0.868616,105111.2,0.0,0.0,2.934308,5.868615823,5.0,0.0,10511.12,2.0,4.0,2.0,50.72051414,11.0,2.0,0.0,2.0,0.0,5.072051,10.0,0.0
0.0,327.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,323.28,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,231561.78,0.0,0.0,641.914853,3851.48912,1906.686028,0.0,5244.27,6.0,3.0,6.0,1.71430142,5.0,6.0,0.0,6.0,0.0,0.571434,3.0,0.0
0.0,21202.03,0.0,0.0,1621.593635,90809.24358,20180.614,0.0,1.75,52.0,1907.0,56.0,209907.8032,10000.0,46.0,0.0,52.0,0.0,35.88781,5849.0,0.0
0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.891569166,2.0,0.0,0.0,0.0,0.0,3.891569,1.0,0.0
0.0,130008.27,0.0,0.0,0.0,0.0,0.0,0.0,9984.86,0.0,2.0,0.0,491.5251953,26.0,0.0,0.0,0.0,0.0,37.80963,13.0,0.0
0.0,326.05,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,2.0,0.0,101.0,5.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.338668,252568.48,0.0,0.0,0.567203,1.134405905,0.795738,0.0,1661.63,2.0,5.0,2.0,41.30648614,153.0,2.0,0.0,2.0,0.0,0.271753,152.0,0.0
0.0,147465.28,0.0,0.0,0.0,0.0,0.0,0.0,2092.63,0.0,2.0,0.0,9.860986108,139.0,0.0,0.0,0.0,0.0,0.140871,70.0,0.0
0.0,60452.47,0.0,0.0,0.0,0.0,0.0,0.0,12090.49,0.0,2.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0
0.0,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
0.1974,291469.9,0.0,0.0,0.709428,1.418855958,1.221456,0.0,2512.67,2.0,5.0,2.0,55.44313184,117.0,2.0,0.0,2.0,0.0,0.477958,116.0,0.0
0.0,24290.25,0.0,0.0,0.0,0.0,0.0,0.0,6689.24,0.0,3.0,0.0,0.37735651,6.0,0.0,0.0,0.0,0.0,0.125786,3.0,0.0
0.0,71861.28,0.0,0.0,0.0,0.0,0.0,0.0,6328.01,0.0,4.0,0.0,3.83735579,16.0,0.0,0.0,0.0,0.0,0.639559,6.0,0.0
0.01,1037551.0,0.0,0.0,0.01,0.01,0.01,0.0,3959.78,1.0,2.0,1.0,256.2238922,505.0,1.0,0.0,1.0,0.0,0.993116,258.0,0.0
0.0,110541.37,0.666667,0.0,0.020123,0.100615427,0.100615,0.0,5995.52,3.0,4.0,8.0,36.44371681,23.0,2.0,2.000000027,3.0,2.0,4.555465,8.0,0.0
0.0,318.42,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,323.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
0.0,319340.95,0.0,0.0,1.915027,7.660108017,6.500039,0.0,2801.24,4.0,3.0,4.0,22.8536677,115.0,4.0,0.0,4.0,0.0,0.200471,114.0,0.0
0.741238,198940.27,0.0,0.0,0.974039,1.948078506,1.20684,0.0,2486.75,2.0,4.0,2.0,73.85383787,81.0,2.0,0.0,2.0,0.0,0.923173,80.0,0.0
0.0,413062.35,4929.95,0.0,4904.133667,58849.604,46250.0,1.0,10727.52,10.0,11.0,22.0,220.1757148,53.0,8.0,49299.5,10.0,36499.0,13.760982,16.0,0.0
0.0,314.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,2.0,0.0,2001.0,5.0,0.0,0.0,0.0,0.0,1000.5,2.0,0.0
0.0,669067.17,961.538462,0.0,1784.29778,41038.84894,12500.0,0.0,3378.61,15.0,6.0,36.0,37.0172409,65.0,16.0,12500.0,15.0,12490.0,1.850862,20.0,0.0
0.0,134296.77,31.428571,0.0,86.557765,1038.69318,607.16,0.0,2274.35,12.0,4.0,19.0,5.55600236,29.0,8.0,220.0000002,12.0,120.0,0.6945,8.0,0.0
0.953221,319297.47,0.0,0.0,0.966737,1.933473978,0.980253,0.0,6652.03,2.0,3.0,2.0,39.8813089,49.0,2.0,0.0,2.0,0.0,0.830861,48.0,0.0
1.550508,198903.78,0.0,0.0,1.550508,1.550507534,1.550508,0.0,7103.71,1.0,8.0,1.0,104.1248022,29.0,1.0,0.0,1.0,0.0,3.718743,28.0,0.0
182.153176,796614.9,0.0,0.0,182.153176,182.153176,182.153176,0.0,6300.65,1.0,3.0,1.0,34.1888669,35.0,1.0,0.0,1.0,0.0,1.799414,19.0,0.0
0.0,362.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
0.0,212.12,0.0,0.0,0.0,0.0,0.0,0.0,102.84,0.0,2.0,0.0,2.33347816,4.0,0.0,0.0,0.0,0.0,1.166739,2.0,0.0
609.137667,305849.68,609.137667,0.0,609.137667,609.1376667,609.137667,609.137667,3145.76,1.0,7.0,2.0,8658.111648,186.0,1.0,609.1376667,1.0,609.137667,89.258883,97.0,0.0
0.0,324.63,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
2.954465,235723.43,2025.563356,0.0,1835.555692,25697.77969,9159.415858,1.0,3785.8,6.0,8.0,22.0,121.9718917,51.0,6.0,16204.50685,6.0,5234.081571,9.382453,13.0,0.0
0.0,334944.23,0.0,0.0,0.0,0.0,0.0,0.0,3718.57,0.0,2.0,0.0,31.72149621,180.0,0.0,0.0,0.0,0.0,0.352461,90.0,0.0
0.0,245922.82,103569.2518,0.0,34564.39217,829545.412,429797.0,0.0,4182.1,17.0,13.0,32.0,390.0243194,61.0,14.0,828554.0147,17.0,524700.4018,13.449114,29.0,0.0
0.0,48.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,773790.45,73147.13583,0.0,54617.24122,5079403.434,4521959.339,0.0,15771.88,47.0,9.0,160.0,141.3357518,357.0,27.0,4900858.101,48.0,4521959.339,6.730274,21.0,0.0
0.0,47.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,133872.58,170.064735,0.0,136.051788,680.2589406,451.627901,0.0,12298.93,4.0,8.0,9.0,14.09803199,26.0,4.0,680.2589406,4.0,462.484123,1.409803,10.0,0.0
0.0,17.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
0.0,858024.87,0.0,0.0,0.0,0.0,0.0,0.0,141755.98,0.0,1.0,0.0,1.817476919,12.0,0.0,0.0,0.0,0.0,0.302913,6.0,0.0
0.0,8524.58,0.0,0.0,0.0,0.0,0.0,0.0,4257.18,0.0,2.0,0.0,6.03770136,4.0,0.0,0.0,0.0,0.0,3.018851,2.0,0.0
0.0,725779.35,54616.21409,0.0,88653.69075,4521338.228,640000.0,0.000315,3868.26,30.0,22.0,122.0,515.8042522,177.0,27.0,3877751.2,30.0,736071.0,10.745922,48.0,0.0
0.0,1322711.35,0.0,0.0,221861677.2,1553031740.0,1553031268.0,0.0,2442.01,7.0,7.0,7.0,154.2019251,771.0,4.0,0.0,7.0,0.0,0.288228,535.0,0.0
0.238718,226769.88,0.0,0.0,0.420409,0.840817902,0.6021,0.0,5530.97,2.0,9.0,2.0,74.0070883,42.0,2.0,0.0,2.0,0.0,1.805051,41.0,0.0
0.0,980317.72,6236.18155,0.0,21875764.5,1553179280.0,1553031969.0,1e-06,4733.68,26.0,11.0,86.0,176.4386234,228.0,28.0,93542.72326,27.0,51000.0,1.367741,129.0,0.0
0.0,652193.8,0.0,0.0,0.0,0.0,0.0,0.0,231.94,0.0,255.0,0.0,3533847.124,5332.0,0.0,0.0,0.0,0.0,1276.217813,2769.0,0.0
0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
0.0,921644.73,20386.5523,0.0,15088.65009,1146737.407,300000.0,0.0,2628.38,46.0,68.0,123.0,1407.925391,398.0,40.0,958167.9581,48.0,300000.0,6.428883,219.0,0.0
0.0,15369.12,0.0,0.0,50.497598,353.483183,312.430205,0.0,0.0,7.0,1.0,7.0,2.0,2.0,6.0,0.0,7.0,0.0,2.0,1.0,0.0
0.0,116874.32,0.0,0.0,52.474316,472.2688464,407.360681,0.0,8486.24,9.0,2.0,9.0,9.66323853,6.0,7.0,0.0,9.0,0.0,3.22108,3.0,0.0
0.0,47564.1,0.0,0.0,0.0,0.0,0.0,0.0,3652.1,0.0,12.0,0.0,735.0,25.0,0.0,0.0,0.0,0.0,56.538462,13.0,0.0
0.015669,400399.77,0.0,0.0,35.893514,107.6805423,99.357411,0.0,887.43,3.0,1.0,3.0,103.2656729,549.0,3.0,0.0,3.0,0.0,0.230504,448.0,0.0
0.206443,366981.78,0.0,0.0,0.303643,0.607286603,0.400843,0.0,1973.02,2.0,5.0,2.0,195.1110975,187.0,2.0,0.0,2.0,0.0,1.048984,186.0,0.0
1.290594,228995.87,0.0,0.0,300.645297,601.2905937,600.0,0.0,2489.09,2.0,6.0,2.0,110.3518792,93.0,2.0,0.0,2.0,0.0,1.199477,92.0,0.0
0.0,319297.02,0.0,0.0,0.895894,3.583574223,2.476668,0.0,4497.14,4.0,3.0,4.0,19.20471339,72.0,4.0,0.0,4.0,0.0,0.270489,71.0,0.0
0.0,521176.67,68125.20251,0.0,38243.08231,1338507.881,980100.0,0.0,3540.85,26.0,11.0,53.0,304.9402416,78.0,25.0,1226253.645,26.0,588000.0,10.890723,28.0,0.0
0.0,281.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15489201,2.0,0.0,0.0,0.0,0.0,0.154892,1.0,0.0
0.0,68.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,295375.58,1203464.0,0.0,459354.3136,9646440.586,7894324.0,2500.0,11843.16,19.0,7.0,23.0,69.28691796,21.0,14.0,2406928.0,19.0,2404428.0,9.898131,7.0,0.0
0.0,325.23,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.239605,226925.02,157.76,0.0,52.666598,157.9997946,152.77019,157.76,6447.62,1.0,6.0,4.0,47.19940564,34.0,2.0,157.76,1.0,157.76,3.146627,15.0,0.0
0.0,876283.42,0.0,0.0,0.0,0.0,0.0,0.0,152737.5,0.0,3.0,0.0,21.81193689,9.0,0.0,0.0,0.0,0.0,4.362387,5.0,0.0
0.0,207530.77,0.0,0.0,0.0,0.0,0.0,0.0,23052.29,0.0,2.0,0.0,0.902022274,18.0,0.0,0.0,0.0,0.0,0.100225,9.0,0.0
0.011014,135481.13,0.0,0.0,0.011014,0.011013815,0.011014,0.0,0.0,1.0,1.0,1.0,0.146214746,2.0,1.0,0.0,1.0,0.0,0.146215,1.0,0.0
3.533105,173309.25,0.0,0.0,301.766552,603.5331047,600.0,0.0,6189.62,2.0,6.0,2.0,1509.23304,29.0,2.0,0.0,2.0,0.0,53.90118,28.0,0.0
0.0,574156.72,0.0,0.0,0.0,0.0,0.0,0.0,1054.56,0.0,7.0,0.0,16642.63849,660.0,0.0,0.0,0.0,0.0,49.093329,339.0,0.0
0.0,70.53,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,304131.92,0.0,0.0,0.0,0.0,0.0,0.0,101264.76,0.0,3.0,0.0,4.53323943,6.0,0.0,0.0,0.0,0.0,1.51108,3.0,0.0
0.0,877116.55,1052.333333,0.0,1038.757955,22852.675,16888.0,0.0,30113.87,21.0,11.0,25.0,104.4168134,27.0,16.0,3157.000001,21.0,3157.0,8.701401,12.0,0.0
0.0,53950.48,0.0,0.0,0.0,2.59e-08,0.0,0.0,0.0,1.0,1.0,2.0,0.09,2.0,1.0,2.59e-08,1.0,0.0,0.09,1.0,0.0
3.507133,177107.1,0.0,0.0,301.753567,603.5071331,600.0,0.0,4541.21,2.0,8.0,2.0,496.543417,40.0,2.0,0.0,2.0,0.0,12.731882,39.0,0.0
0.0,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,2.0,0.0,2001.0,6.0,0.0,0.0,0.0,0.0,1000.5,2.0,0.0
0.0,324.18,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,64.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17499653,2.0,0.0,0.0,0.0,0.0,0.174997,1.0,0.0
0.0,314.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,1531436.85,131937.1467,0.0,70991.34003,2626679.581,665000.0,0.0,916.61,29.0,16.0,51.0,2522.018843,2069.0,26.0,1847120.053,31.0,665000.0,1.548201,1629.0,0.0
0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9,2.0,0.0,0.0,0.0,0.0,1.9,1.0,0.0
0.0,44.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.99,2.0,0.0,0.0,0.0,0.0,6.99,1.0,0.0
0.0,979986.77,0.0,0.0,0.0,0.0,0.0,0.0,116598.75,0.0,7.0,0.0,63.04157137,25.0,0.0,0.0,0.0,0.0,7.880196,8.0,0.0
0.0,987892.67,8018.932333,0.0,3046.746105,88355.63704,26953.3,0.0,3631.63,23.0,3.0,35.0,202.6428158,56.0,20.0,48113.594,23.0,32670.594,6.987683,29.0,0.0
0.0,126920.37,0.0,0.0,0.0,5.9e-08,0.0,0.0,8810.24,1.0,1.0,33.0,0.05,11.0,5.0,5.9e-08,1.0,0.0,0.025,2.0,0.0
0.0,59.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,101.0,1.0,0.0
0.0,385887.92,0.0,0.0,0.0,0.0,0.0,0.0,76953.47,0.0,3.0,0.0,13.09133807,10.0,0.0,0.0,0.0,0.0,2.618268,5.0,0.0
0.0,323.38,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
2.776301,573652.23,0.0,0.0,102.452435,204.9048697,202.128569,0.0,1477.96,2.0,1.0,2.0,144.3438507,554.0,2.0,0.0,2.0,0.0,0.446885,323.0,0.0
0.0,212825.82,0.0,0.0,0.0,0.0,0.0,0.0,6430.71,0.0,1.0,0.0,35.46955328,66.0,0.0,0.0,0.0,0.0,1.074835,33.0,0.0
0.0,768200.03,0.0,0.0,0.005,0.010000002,0.01,0.0,1349.09,2.0,9.0,2.0,55.91173434,1125.0,2.0,0.0,2.0,0.0,0.099487,562.0,0.0
0.0,100465.77,100.0,5.32e-07,358.328042,7524.888889,2500.0,100.0,10.05,10.0,2358.0,32.0,0.0,10000.0,15.0,100.0,10.0,100.0,0.0,9999.0,0.0
0.0,260843.63,78.61282,0.0,112.340424,1572.76593,595.051866,0.1,6221.05,5.0,8.0,34.0,24.54957148,71.0,7.0,1572.256392,5.0,224.0,1.067373,23.0,0.0
0.0,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66302662,2.0,0.0,0.0,0.0,0.0,0.663027,1.0,0.0
0.0,184187.87,0.0,0.0,0.0,0.0,0.0,0.0,13493.22,0.0,4.0,0.0,5.73756691,7.0,0.0,0.0,0.0,0.0,1.434392,4.0,0.0
0.0,324.97,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,2.0,0.0,101.0,4.0,0.0,0.0,0.0,0.0,50.5,2.0,0.0
0.0,115398.8,0.0,0.0,0.0,0.0,0.0,0.0,23074.98,0.0,4.0,0.0,3.40817763,10.0,0.0,0.0,0.0,0.0,0.681636,5.0,0.0
0.0,32.78,0.0,0.0,0.0,0.0,0.0,0.0,9.61,0.0,1.0,0.0,529.8953197,6.0,0.0,0.0,0.0,0.0,176.631773,3.0,0.0
